Gene ID	Chromosome	Peak_start	Peak_end	annotation
AT3G25520	Chr3	9270401	9270461	Exon (AT3G25520.1/AT3G25520, exon 4 of 7)
AT3G25520	Chr3	9270765	9270778	Exon (AT3G25520.1/AT3G25520, exon 3 of 7)
AT3G25530	Chr3	9272586	9272616	Exon (AT3G25530.1/AT3G25530, exon 5 of 8)
AT3G25530	Chr3	9273051	9273053	Exon (AT3G25530.1/AT3G25530, exon 3 of 8)
AT3G25715	Chr3	9372374	9372388	Promoter
AT3G25760	Chr3	9404193	9404207	Promoter
AT3G25760	Chr3	9404579	9404579	Exon (AT3G25760.1/AT3G25760, exon 2 of 2)
AT3G25760	Chr3	9404666	9404707	Exon (AT3G25760.1/AT3G25760, exon 2 of 2)
AT3G25760	Chr3	9404933	9404957	Exon (AT3G25760.1/AT3G25760, exon 2 of 2)
AT3G25770	Chr3	9407137	9407163	Promoter
AT3G25770	Chr3	9407170	9407205	Exon (AT3G25770.1/AT3G25770, exon 1 of 2)
AT3G25770	Chr3	9407396	9407445	Exon (AT3G25770.1/AT3G25770, exon 2 of 2)
AT3G25770	Chr3	9407489	9407510	Exon (AT3G25770.1/AT3G25770, exon 2 of 2)
AT3G25770	Chr3	9407665	9407696	Exon (AT3G25770.1/AT3G25770, exon 2 of 2)
AT3G25800	Chr3	9425648	9425670	Promoter
AT3G25820	Chr3	9439293	9439309	Promoter
AT3G25860	Chr3	9461482	9461502	Exon (AT3G25860.1/AT3G25860, exon 1 of 6)
AT3G25860	Chr3	9462555	9462558	Exon (AT3G25860.1/AT3G25860, exon 6 of 6)
AT3G25920	Chr3	9492108	9492145	Exon (AT3G25920.1/AT3G25920, exon 2 of 4)
AT3G25920	Chr3	9492209	9492223	Promoter
AT3G26010	Chr3	9512653	9512665	Exon (AT3G26010.1/AT3G26010, exon 1 of 1)
AT3G26060	Chr3	9524869	9524890	Promoter
AT3G26060	Chr3	9524956	9525004	Promoter
AT3G26060	Chr3	9525601	9525609	Exon (AT3G26060.1/AT3G26060, exon 2 of 4)
AT3G26060	Chr3	9525997	9526019	Exon (AT3G26060.1/AT3G26060, exon 4 of 4)
AT3G26060	Chr3	9526069	9526099	Exon (AT3G26060.1/AT3G26060, exon 4 of 4)
AT3G26070	Chr3	9527017	9527028	Promoter
AT3G26120	Chr3	9547421	9547437	Exon (AT3G26120.1/AT3G26120, exon 2 of 6)
AT3G04975	Chr3	9550723	9550755	Promoter
AT3G04975	Chr3	9550962	9551005	Promoter
AT3G26170	Chr3	9574701	9574725	Promoter
AT3G26180	Chr3	9578518	9578540	Exon (AT3G26180.1/AT3G26180, exon 2 of 2)
AT3G26180	Chr3	9578580	9578631	Exon (AT3G26180.1/AT3G26180, exon 2 of 2)
AT3G26230	Chr3	9599763	9599777	Promoter
AT3G26290	Chr3	9634360	9634390	Promoter
AT3G26440	Chr3	9681665	9681720	3' UTR
AT3G26440	Chr3	9681846	9681860	3' UTR
AT3G26440	Chr3	9683111	9683150	3' UTR
AT3G26460	Chr3	9684123	9684170	Promoter
AT3G26510	Chr3	9711897	9711926	Exon (AT3G26512.1/AT3G26512, exon 2 of 3)
AT3G26510	Chr3	9711983	9712042	Exon (AT3G26512.1/AT3G26512, exon 3 of 3)
AT3G26510	Chr3	9712094	9712114	Exon (AT3G26512.1/AT3G26512, exon 3 of 3)
AT3G26510	Chr3	9712514	9712523	Promoter
AT3G26520	Chr3	9722795	9722856	Exon (AT3G26520.1/AT3G26520, exon 2 of 2)
AT3G26520	Chr3	9723057	9723059	Exon (AT3G26520.1/AT3G26520, exon 2 of 2)
AT3G26520	Chr3	9723319	9723478	Promoter
AT3G26520	Chr3	9723560	9723604	Promoter
AT3G26570	Chr3	9756640	9756650	Exon (AT3G26570.1/AT3G26570, exon 2 of 4)
AT3G26580	Chr3	9760276	9760282	Exon (AT3G26580.1/AT3G26580, exon 4 of 4)
AT3G26580	Chr3	9760289	9760304	Exon (AT3G26580.1/AT3G26580, exon 4 of 4)
AT3G26610	Chr3	9777236	9777251	Promoter
AT3G26650	Chr3	9795816	9795840	Exon (AT3G26650.1/AT3G26650, exon 3 of 5)
AT3G26650	Chr3	9795919	9795930	Exon (AT3G26650.1/AT3G26650, exon 3 of 5)
AT3G26650	Chr3	9796016	9796042	Exon (AT3G26650.1/AT3G26650, exon 4 of 5)
AT3G26650	Chr3	9796243	9796257	Exon (AT3G26650.1/AT3G26650, exon 4 of 5)
AT3G26730	Chr3	9827201	9827214	3' UTR
AT3G26740	Chr3	9827905	9827910	Promoter
AT3G26740	Chr3	9827924	9828006	Promoter
AT3G26740	Chr3	9828151	9828171	Promoter
AT3G26740	Chr3	9828197	9828281	Exon (AT3G26740.1/AT3G26740, exon 2 of 3)
AT3G26740	Chr3	9828391	9828469	3' UTR
AT3G26747	Chr3	9839220	9839239	Promoter
AT3G26900	Chr3	9914334	9914358	Promoter
AT3G26935	Chr3	9933143	9933154	Exon (AT3G26935.1/AT3G26935, exon 5 of 5)
AT3G27060	Chr3	9980400	9980427	Exon (AT3G27060.1/AT3G27060, exon 2 of 2)
AT3G27060	Chr3	9980728	9980770	Exon (AT3G27060.1/AT3G27060, exon 1 of 2)
AT3G27060	Chr3	9980911	9980955	Exon (AT3G27060.1/AT3G27060, exon 1 of 2)
AT3G27090	Chr3	9990679	9990684	Exon (AT3G27090.1/AT3G27090, exon 3 of 6)
AT3G27090	Chr3	9990861	9990864	Exon (AT3G27090.1/AT3G27090, exon 4 of 6)
AT3G27090	Chr3	9990902	9990909	Exon (AT3G27090.1/AT3G27090, exon 4 of 6)
AT3G27110	Chr3	9999645	9999657	Exon (AT3G27110.2/AT3G27110, exon 7 of 9)
AT3G27140	Chr3	10007239	10007252	Exon (AT3G27140.1/AT3G27140, exon 4 of 5)
AT3G27160	Chr3	10017563	10017621	Promoter
AT3G27160	Chr3	10017719	10017781	Promoter
AT3G27160	Chr3	10017849	10017900	Exon (AT3G27160.1/AT3G27160, exon 1 of 2)
AT3G27170	Chr3	10026137	10026147	Exon (AT3G27170.1/AT3G27170, exon 5 of 6)
AT3G27220	Chr3	10053377	10053378	Promoter
AT3G27320	Chr3	10091973	10091989	Exon (AT3G27320.1/AT3G27320, exon 2 of 2)
AT3G27360	Chr3	10129760	10129780	3' UTR
AT3G27380	Chr3	10132353	10132370	Exon (AT3G27380.2/AT3G27380, exon 1 of 2)
AT3G27430	Chr3	10152915	10152922	Promoter
AT3G27430	Chr3	10154030	10154048	Exon (AT3G27430.2/AT3G27430, exon 5 of 9)
AT3G27470	Chr3	10166828	10166830	3' UTR
AT3G27470	Chr3	10166954	10166964	3' UTR
AT3G27530	Chr3	10196692	10196705	Exon (AT3G27530.1/AT3G27530, exon 14 of 20)
AT3G27550	Chr3	10208762	10208774	Exon (AT3G27550.2/AT3G27550, exon 4 of 4)
AT3G27570	Chr3	10214353	10214355	Exon (AT3G27570.1/AT3G27570, exon 5 of 5)
AT3G27690	Chr3	10256273	10256304	Promoter
AT3G27690	Chr3	10256557	10256591	Exon (AT3G27690.2/AT3G27690, exon 2 of 2)
AT3G27730	Chr3	10275709	10275722	Intron (AT3G27730.2/AT3G27730, intron 21 of 28)
AT3G27740	Chr3	10283468	10283478	Promoter
AT3G27825	Chr3	10318303	10318333	Promoter
AT3G27830	Chr3	10318588	10318612	Promoter
AT3G27830	Chr3	10318640	10318662	Promoter
AT3G27830	Chr3	10318747	10318775	Promoter
AT3G27830	Chr3	10318815	10318919	Promoter
AT3G27845	Chr3	10324681	10324710	Promoter
AT3G27850	Chr3	10325218	10325305	Promoter
AT3G27850	Chr3	10325338	10325378	Exon (AT3G27850.1/AT3G27850, exon 1 of 1)
AT3G27890	Chr3	10351579	10351585	Promoter
AT3G27910	Chr3	10357448	10357460	Exon (AT3G27910.1/AT3G27910, exon 1 of 1)
AT3G27925	Chr3	10365713	10365729	Intron (AT3G27925.2/AT3G27925, intron 8 of 8)
AT3G28300	Chr3	10566220	10566239	Exon (AT3G28300.1/AT3G28300, exon 2 of 2)
AT3G28345	Chr3	10594937	10594950	Exon (AT3G28345.1/AT3G28345, exon 7 of 7)
AT3G28380	Chr3	10626030	10626042	Exon (AT3G28380.1/AT3G28380, exon 6 of 7)
AT3G28430	Chr3	10657685	10657695	Exon (AT3G28430.1/AT3G28430, exon 21 of 21)
AT3G28550	Chr3	10701407	10701457	Exon (AT3G28550.2/AT3G28550, exon 3 of 3)
AT3G28550	Chr3	10701765	10701782	Exon (AT3G28550.1/AT3G28550, exon 1 of 1)
AT3G28550	Chr3	10701874	10701902	Exon (AT3G28550.1/AT3G28550, exon 1 of 1)
AT3G28550	Chr3	10701905	10701907	Exon (AT3G28550.1/AT3G28550, exon 1 of 1)
AT3G28550	Chr3	10702212	10702262	Exon (AT3G28550.1/AT3G28550, exon 1 of 1)
AT3G28550	Chr3	10702283	10702326	Exon (AT3G28550.1/AT3G28550, exon 1 of 1)
AT3G28550	Chr3	10702333	10702347	Exon (AT3G28550.2/AT3G28550, exon 2 of 3)
AT3G28550	Chr3	10702362	10702402	Exon (AT3G28550.2/AT3G28550, exon 2 of 3)
AT3G28550	Chr3	10702641	10702650	Exon (AT3G28550.2/AT3G28550, exon 2 of 3)
AT3G28550	Chr3	10702761	10702780	Exon (AT3G28550.2/AT3G28550, exon 2 of 3)
AT3G28550	Chr3	10702870	10702894	Exon (AT3G28550.2/AT3G28550, exon 2 of 3)
AT3G28550	Chr3	10702910	10702919	Exon (AT3G28550.2/AT3G28550, exon 2 of 3)
AT3G28550	Chr3	10702967	10703005	Exon (AT3G28550.2/AT3G28550, exon 2 of 3)
AT3G28550	Chr3	10703124	10703157	Exon (AT3G28550.1/AT3G28550, exon 1 of 1)
AT3G28550	Chr3	10703185	10703204	Exon (AT3G28550.1/AT3G28550, exon 1 of 1)
AT3G28550	Chr3	10703242	10703306	Exon (AT3G28550.1/AT3G28550, exon 1 of 1)
AT3G28550	Chr3	10703491	10703498	Exon (AT3G28550.2/AT3G28550, exon 1 of 3)
AT3G28710	Chr3	10773272	10773275	Exon (AT3G28710.1/AT3G28710, exon 10 of 10)
AT3G28710	Chr3	10773471	10773478	Exon (AT3G28710.1/AT3G28710, exon 9 of 10)
AT3G28715	Chr3	10778136	10778181	Promoter
AT3G28715	Chr3	10778546	10778570	Exon (AT3G28715.2/AT3G28715, exon 2 of 10)
AT3G28715	Chr3	10780031	10780038	Exon (AT3G28715.2/AT3G28715, exon 9 of 10)
AT3G28715	Chr3	10780219	10780222	Exon (AT3G28715.2/AT3G28715, exon 10 of 10)
AT3G28715	Chr3	10780292	10780324	Exon (AT3G28715.2/AT3G28715, exon 10 of 10)
AT3G28720	Chr3	10782815	10782828	Exon (AT3G28720.2/AT3G28720, exon 1 of 1)
AT3G28960	Chr3	10985042	10985054	Exon (AT3G28960.3/AT3G28960, exon 2 of 3)
AT3G29060	Chr3	11048251	11048259	Promoter
AT3G29095	Chr3	11075631	11075649	Promoter
AT3G29160	Chr3	11131993	11132007	5' UTR
AT3G05715	Chr3	11154272	11154289	Promoter
AT3G29240	Chr3	11192066	11192080	Exon (AT3G29240.2/AT3G29240, exon 2 of 2)
AT3G29240	Chr3	11192547	11192566	Exon (AT3G29240.2/AT3G29240, exon 2 of 2)
AT3G29240	Chr3	11192626	11192629	Exon (AT3G29240.2/AT3G29240, exon 2 of 2)
AT3G29320	Chr3	11254176	11254190	Exon (AT3G29320.1/AT3G29320, exon 5 of 15)
AT3G29636	Chr3	11468786	11468801	Promoter
AT3G05955	Chr3	11586196	11586216	Promoter
AT3G30165	Chr3	11798025	11798035	Promoter
AT3G30200	Chr3	11831493	11831529	Exon (AT3G30200.1/AT3G30200, exon 3 of 12)
AT3G30320	Chr3	11932374	11932394	Exon (AT3G30320.1/AT3G30320, exon 3 of 6)
AT3G30320	Chr3	11932527	11932537	Exon (AT3G30320.1/AT3G30320, exon 3 of 6)
AT3G30390	Chr3	11977641	11977667	Exon (AT3G30390.3/AT3G30390, exon 6 of 7)
AT3G30390	Chr3	11977909	11977923	Exon (AT3G30390.3/AT3G30390, exon 5 of 7)
AT3G30390	Chr3	11978463	11978491	Exon (AT3G30390.3/AT3G30390, exon 3 of 7)
AT3G30525	Chr3	12132951	12132963	Promoter
AT3G30770	Chr3	12445692	12445706	Promoter
AT3G30770	Chr3	12446477	12446490	Exon (AT3G30770.1/AT3G30770, exon 4 of 6)
AT3G32930	Chr3	13489834	13489864	Exon (AT3G32930.1/AT3G32930, exon 2 of 5)
AT3G32930	Chr3	13490050	13490063	Exon (AT3G32930.1/AT3G32930, exon 3 of 5)
AT3G32980	Chr3	13529842	13529881	Promoter
AT3G33530	Chr3	14085519	14085529	Promoter
AT3G33530	Chr3	14087267	14087275	Exon (AT3G33530.3/AT3G33530, exon 3 of 22)
AT3G33530	Chr3	14087349	14087353	Exon (AT3G33530.3/AT3G33530, exon 4 of 22)
AT3G33530	Chr3	14089143	14089160	Exon (AT3G33530.5/AT3G33530, exon 7 of 19)
AT3G41761	Chr3	14195947	14195947	Promoter
AT3G41761	Chr3	14195950	14195978	Promoter
AT3G41762	Chr3	14196489	14196541	5' UTR
AT3G06325	Chr3	14196677	14196690	5' UTR
AT3G06345	Chr3	14196766	14196853	5' UTR
AT3G06345	Chr3	14197115	14197146	Promoter
AT3G41768	Chr3	14197890	14197894	Promoter
AT3G41768	Chr3	14197910	14197956	Promoter
AT3G41768	Chr3	14198254	14198256	Exon (AT3G41768.1/AT3G41768, exon 1 of 1)
AT3G41768	Chr3	14198389	14198391	Exon (AT3G41768.1/AT3G41768, exon 1 of 1)
AT3G41768	Chr3	14198829	14198832	Exon (AT3G41768.1/AT3G41768, exon 1 of 1)
AT3G41768	Chr3	14199055	14199234	Exon (AT3G41768.1/AT3G41768, exon 1 of 1)
AT3G06355	Chr3	14199626	14199629	Promoter
AT3G42050	Chr3	14230450	14230482	Exon (AT3G42050.1/AT3G42050, exon 8 of 12)
AT3G42050	Chr3	14230899	14230905	Exon (AT3G42050.1/AT3G42050, exon 7 of 12)
AT3G42060	Chr3	14253894	14253899	Promoter
AT3G42170	Chr3	14322278	14322293	Exon (AT3G42170.1/AT3G42170, exon 2 of 2)
AT3G42628	Chr3	14720754	14720771	Promoter
AT3G43150	Chr3	15144258	15144274	Exon (AT3G43150.1/AT3G43150, exon 2 of 2)
AT3G43190	Chr3	15180782	15180794	Exon (AT3G43190.1/AT3G43190, exon 8 of 13)
AT3G43440	Chr3	15370139	15370144	3' UTR
AT3G43470	Chr3	15392673	15392686	Exon (AT3G43470.1/AT3G43470, exon 2 of 3)
AT3G43520	Chr3	15407366	15407388	Exon (AT3G43520.1/AT3G43520, exon 2 of 3)
AT3G43600	Chr3	15514413	15514425	Exon (AT3G43600.1/AT3G43600, exon 5 of 9)
AT3G43610	Chr3	15523911	15523920	Promoter
AT3G43700	Chr3	15603377	15603389	3' UTR
AT3G43810	Chr3	15664729	15664776	Exon (AT3G43810.2/AT3G43810, exon 2 of 3)
AT3G43810	Chr3	15664954	15664989	5' UTR
AT3G43837	Chr3	15690928	15690944	5' UTR
AT3G06685	Chr3	15701164	15701178	Promoter
AT3G43860	Chr3	15709181	15709195	Exon (AT3G43860.1/AT3G43860, exon 8 of 8)
AT3G43980	Chr3	15779176	15779214	Promoter
AT3G44010	Chr3	15800347	15800347	Exon (AT3G44010.1/AT3G44010, exon 2 of 4)
AT3G44010	Chr3	15800354	15800364	Exon (AT3G44010.1/AT3G44010, exon 2 of 4)
AT3G44010	Chr3	15801071	15801110	Promoter
AT3G44100	Chr3	15867217	15867255	Promoter
AT3G44110	Chr3	15869554	15869563	Exon (AT3G44110.1/AT3G44110, exon 5 of 6)
AT3G44150	Chr3	15888422	15888457	Exon (AT3G44150.1/AT3G44150, exon 3 of 3)
AT3G44190	Chr3	15902077	15902094	Exon (AT3G44190.1/AT3G44190, exon 4 of 4)
AT3G44300	Chr3	15984651	15984716	Exon (AT3G44300.1/AT3G44300, exon 4 of 5)
AT3G44300	Chr3	15984782	15984808	Exon (AT3G44300.1/AT3G44300, exon 4 of 5)
AT3G44310	Chr3	15987228	15987269	5' UTR
AT3G44310	Chr3	15988054	15988095	Exon (AT3G44310.1/AT3G44310, exon 3 of 5)
AT3G44310	Chr3	15988104	15988131	Exon (AT3G44310.1/AT3G44310, exon 3 of 5)
AT3G44310	Chr3	15988155	15988190	Exon (AT3G44310.1/AT3G44310, exon 3 of 5)
AT3G44310	Chr3	15988448	15988495	Exon (AT3G44310.1/AT3G44310, exon 4 of 5)
AT3G44310	Chr3	15988737	15988765	Exon (AT3G44310.1/AT3G44310, exon 5 of 5)
AT3G44320	Chr3	15993761	15993776	Exon (AT3G44320.1/AT3G44320, exon 2 of 5)
AT3G44320	Chr3	15994822	15994858	Exon (AT3G44320.1/AT3G44320, exon 3 of 5)
AT3G44340	Chr3	16019284	16019334	Exon (AT3G44340.1/AT3G44340, exon 3 of 26)
AT3G44580	Chr3	16161747	16161768	5' UTR
AT3G44630	Chr3	16197388	16197419	Exon (AT3G44630.1/AT3G44630, exon 4 of 8)
AT3G44670	Chr3	16218364	16218395	Exon (AT3G44670.1/AT3G44670, exon 4 of 7)
AT3G44750	Chr3	16298654	16298668	Exon (AT3G44750.1/AT3G44750, exon 3 of 8)
AT3G44880	Chr3	16385123	16385131	Exon (AT3G44880.1/AT3G44880, exon 4 of 7)
AT3G44890	Chr3	16386542	16386590	Promoter
AT3G44890	Chr3	16387843	16387850	Exon (AT3G44890.1/AT3G44890, exon 6 of 7)
AT3G44955	Chr3	16427082	16427111	Promoter
AT3G45030	Chr3	16471995	16472024	Promoter
AT3G45100	Chr3	16506783	16506796	Exon (AT3G45100.3/AT3G45100, exon 9 of 10)
AT3G45140	Chr3	16526205	16526233	Exon (AT3G45140.1/AT3G45140, exon 2 of 7)
AT3G45140	Chr3	16526280	16526294	Exon (AT3G45140.1/AT3G45140, exon 2 of 7)
AT3G45140	Chr3	16526350	16526352	Exon (AT3G45140.1/AT3G45140, exon 2 of 7)
AT3G45140	Chr3	16526371	16526404	Exon (AT3G45140.1/AT3G45140, exon 2 of 7)
AT3G45140	Chr3	16526589	16526596	Exon (AT3G45140.1/AT3G45140, exon 2 of 7)
AT3G45140	Chr3	16526923	16526931	Exon (AT3G45140.1/AT3G45140, exon 2 of 7)
AT3G45140	Chr3	16527035	16527073	Exon (AT3G45140.1/AT3G45140, exon 3 of 7)
AT3G45300	Chr3	16624328	16624353	Exon (AT3G45300.1/AT3G45300, exon 2 of 15)
AT3G45400	Chr3	16653011	16653023	Exon (AT3G45400.1/AT3G45400, exon 2 of 2)
AT3G45430	Chr3	16661568	16661575	Exon (AT3G45430.1/AT3G45430, exon 1 of 1)
AT3G45470	Chr3	16680799	16680810	Promoter
AT3G45577	Chr3	16729147	16729161	Promoter
AT3G45760	Chr3	16802399	16802413	Exon (AT3G45760.1/AT3G45760, exon 8 of 9)
AT3G45890	Chr3	16872252	16872263	Exon (AT3G45890.1/AT3G45890, exon 1 of 7)
AT3G45930	Chr3	16883401	16883488	Promoter
AT3G45980	Chr3	16897695	16897738	Promoter
AT3G46010	Chr3	16909825	16909829	Exon (AT3G46010.1/AT3G46010, exon 3 of 3)
AT3G46010	Chr3	16909934	16909945	Exon (AT3G46010.1/AT3G46010, exon 2 of 3)
AT3G46030	Chr3	16913818	16913863	Promoter
AT3G46060	Chr3	16919657	16919668	Exon (AT3G46060.1/AT3G46060, exon 9 of 9)
AT3G46170	Chr3	16953691	16953705	5' UTR
AT3G46180	Chr3	16954158	16954174	3' UTR
AT3G46260	Chr3	16998372	16998385	Exon (AT3G46260.1/AT3G46260, exon 3 of 3)
AT3G46270	Chr3	17001868	17001881	Exon (AT3G46270.1/AT3G46270, exon 3 of 5)
AT3G46320	Chr3	17020313	17020338	Promoter
AT3G46340	Chr3	17028961	17028973	Exon (AT3G46340.1/AT3G46340, exon 3 of 13)
AT3G46430	Chr3	17087691	17087736	Promoter
AT3G46440	Chr3	17090710	17090721	Exon (AT3G46440.1/AT3G46440, exon 4 of 11)
AT3G46440	Chr3	17091577	17091591	Promoter
AT3G46740	Chr3	17218980	17218986	Promoter
AT3G46780	Chr3	17229014	17229066	Promoter
AT3G46830	Chr3	17248272	17248300	Exon (AT3G46830.1/AT3G46830, exon 2 of 3)
AT3G46840	Chr3	17252188	17252196	Exon (AT3G46840.1/AT3G46840, exon 5 of 10)
AT3G46875	Chr3	17264644	17264661	Promoter
AT3G46920	Chr3	17280917	17280930	Exon (AT3G46920.2/AT3G46920, exon 7 of 9)
AT3G47070	Chr3	17337320	17337330	Promoter
AT3G47070	Chr3	17337433	17337488	Promoter
AT3G47210	Chr3	17387159	17387176	3' UTR
AT3G47342	Chr3	17445400	17445432	Promoter
AT3G47360	Chr3	17452413	17452428	Exon (AT3G47360.1/AT3G47360, exon 5 of 6)
AT3G47370	Chr3	17453690	17453741	Exon (AT3G47370.1/AT3G47370, exon 4 of 4)
AT3G47370	Chr3	17453948	17453963	Exon (AT3G47370.1/AT3G47370, exon 3 of 4)
AT3G47470	Chr3	17493847	17493894	Exon (AT3G47470.1/AT3G47470, exon 3 of 4)
AT3G47470	Chr3	17493966	17494022	Exon (AT3G47470.1/AT3G47470, exon 3 of 4)
AT3G47470	Chr3	17494079	17494100	Exon (AT3G47470.1/AT3G47470, exon 3 of 4)
AT3G47470	Chr3	17494192	17494225	Exon (AT3G47470.1/AT3G47470, exon 2 of 4)
AT3G47470	Chr3	17494284	17494308	Exon (AT3G47470.1/AT3G47470, exon 2 of 4)
AT3G47470	Chr3	17494566	17494597	Promoter
AT3G47470	Chr3	17494698	17494736	Promoter
AT3G47520	Chr3	17513818	17513852	Exon (AT3G47520.1/AT3G47520, exon 2 of 2)
AT3G47520	Chr3	17514694	17514719	Exon (AT3G47520.1/AT3G47520, exon 2 of 2)
AT3G47520	Chr3	17514791	17514791	Exon (AT3G47520.1/AT3G47520, exon 2 of 2)
AT3G47630	Chr3	17564760	17564773	5' UTR
AT3G47650	Chr3	17569601	17569667	Promoter
AT3G47650	Chr3	17570000	17570040	Exon (AT3G47650.1/AT3G47650, exon 3 of 4)
AT3G47740	Chr3	17604491	17604500	Exon (AT3G47740.1/AT3G47740, exon 16 of 16)
AT3G47750	Chr3	17608103	17608118	Exon (AT3G47750.1/AT3G47750, exon 7 of 16)
AT3G47760	Chr3	17615265	17615279	Exon (AT3G47760.1/AT3G47760, exon 11 of 15)
AT3G47770	Chr3	17621625	17621632	Exon (AT3G47770.3/AT3G47770, exon 13 of 13)
AT3G47780	Chr3	17628448	17628463	Intron (AT3G47780.1/AT3G47780, intron 15 of 15)
AT3G47840	Chr3	17652106	17652116	Promoter
AT3G47850	Chr3	17654724	17654737	Exon (AT3G47850.1/AT3G47850, exon 3 of 4)
AT3G47890	Chr3	17673659	17673677	5' UTR
AT3G47980	Chr3	17711853	17711866	Exon (AT3G47980.1/AT3G47980, exon 3 of 5)
AT3G48020	Chr3	17725157	17725171	3' UTR
AT3G48070	Chr3	17750927	17750939	5' UTR
AT3G48110	Chr3	17763996	17764008	Exon (AT3G48110.1/AT3G48110, exon 3 of 33)
AT3G48140	Chr3	17778673	17778734	Promoter
AT3G48140	Chr3	17779237	17779270	Exon (AT3G48140.1/AT3G48140, exon 3 of 3)
AT3G48170	Chr3	17786884	17786900	Exon (AT3G48170.1/AT3G48170, exon 12 of 15)
AT3G48275	Chr3	17894446	17894481	Promoter
AT3G48340	Chr3	17897774	17897802	Promoter
AT3G48340	Chr3	17898866	17898889	Exon (AT3G48340.1/AT3G48340, exon 3 of 3)
AT3G48420	Chr3	17929961	17930000	Promoter
AT3G48430	Chr3	17936249	17936262	Exon (AT3G48430.1/AT3G48430, exon 1 of 8)
AT3G48590	Chr3	18009666	18009685	Promoter
AT3G48690	Chr3	18038006	18038013	Promoter
AT3G48700	Chr3	18039022	18039040	Exon (AT3G48700.1/AT3G48700, exon 1 of 1)
AT3G48720	Chr3	18049031	18049041	Exon (AT3G48720.1/AT3G48720, exon 2 of 2)
AT3G48730	Chr3	18050212	18050229	Exon (AT3G48730.1/AT3G48730, exon 2 of 4)
AT3G48730	Chr3	18050527	18050569	Exon (AT3G48730.1/AT3G48730, exon 3 of 4)
AT3G48730	Chr3	18050677	18050681	Exon (AT3G48730.1/AT3G48730, exon 3 of 4)
AT3G48730	Chr3	18050903	18050931	Exon (AT3G48730.1/AT3G48730, exon 3 of 4)
AT3G48745	Chr3	18069094	18069107	Promoter
AT3G48750	Chr3	18072667	18072678	Exon (AT3G48750.1/AT3G48750, exon 4 of 9)
AT3G48820	Chr3	18100433	18100445	Exon (AT3G48820.2/AT3G48820, exon 11 of 12)
AT3G48890	Chr3	18129789	18129827	Promoter
AT3G48990	Chr3	18159380	18159416	Exon (AT3G48990.1/AT3G48990, exon 4 of 5)
AT3G48990	Chr3	18159782	18159819	Exon (AT3G48990.1/AT3G48990, exon 3 of 5)
AT3G49010	Chr3	18167291	18167307	Exon (AT3G49010.2/AT3G49010, exon 4 of 5)
AT3G49010	Chr3	18167942	18168020	Exon (AT3G49010.2/AT3G49010, exon 2 of 5)
AT3G49100	Chr3	18197383	18197398	Intron (AT3G49100.2/AT3G49100, intron 3 of 4)
AT3G49100	Chr3	18197898	18197901	Exon (AT3G49100.2/AT3G49100, exon 4 of 5)
AT3G49230	Chr3	18254414	18254425	Promoter
AT3G49370	Chr3	18304979	18304990	Exon (AT3G49370.1/AT3G49370, exon 11 of 11)
AT3G49410	Chr3	18325326	18325340	5' UTR
AT3G49420	Chr3	18330545	18330559	Exon (AT3G49420.1/AT3G49420, exon 5 of 7)
AT3G49500	Chr3	18349156	18349171	3' UTR
AT3G49645	Chr3	18403339	18403346	Exon (AT3G49645.1/AT3G49645, exon 7 of 8)
AT3G49680	Chr3	18422841	18422867	Promoter
AT3G49680	Chr3	18422994	18423028	Promoter
AT3G49720	Chr3	18440595	18440607	Exon (AT3G49720.2/AT3G49720, exon 6 of 7)
AT3G49720	Chr3	18440816	18440826	Exon (AT3G49720.2/AT3G49720, exon 5 of 7)
AT3G49820	Chr3	18481586	18481598	Exon (AT3G49820.1/AT3G49820, exon 1 of 1)
AT3G49845	Chr3	18488350	18488365	3' UTR
AT3G49910	Chr3	18504411	18504449	Promoter
AT3G49910	Chr3	18504644	18504674	Promoter
AT3G49910	Chr3	18504695	18504706	Exon (AT3G49910.1/AT3G49910, exon 1 of 1)
AT3G49940	Chr3	18514622	18514642	Promoter
AT3G49940	Chr3	18514910	18514925	Exon (AT3G49940.1/AT3G49940, exon 2 of 2)
AT3G49970	Chr3	18528402	18528413	Exon (AT3G49970.1/AT3G49970, exon 3 of 5)
AT3G50240	Chr3	18624831	18624845	Intron (AT3G50240.3/AT3G50240, intron 16 of 21)
AT3G50370	Chr3	18677450	18677462	Exon (AT3G50370.2/AT3G50370, exon 8 of 9)
AT3G50380	Chr3	18688053	18688064	Exon (AT3G50380.2/AT3G50380, exon 30 of 36)
AT3G50505	Chr3	18744848	18744869	Promoter
AT3G50590	Chr3	18778006	18778020	Exon (AT3G50590.2/AT3G50590, exon 23 of 25)
AT3G50665	Chr3	18826050	18826071	Promoter
AT3G50780	Chr3	18875885	18875899	Exon (AT3G50780.1/AT3G50780, exon 2 of 2)
AT3G50820	Chr3	18891053	18891084	Exon (AT3G50820.1/AT3G50820, exon 3 of 3)
AT3G50820	Chr3	18891257	18891299	Exon (AT3G50820.1/AT3G50820, exon 3 of 3)
AT3G50820	Chr3	18891599	18891601	Exon (AT3G50820.1/AT3G50820, exon 2 of 3)
AT3G50820	Chr3	18891834	18891843	Exon (AT3G50820.1/AT3G50820, exon 2 of 3)
AT3G50820	Chr3	18892126	18892162	Promoter
AT3G50820	Chr3	18892214	18892243	Promoter
