Gene ID	Chromosome	Peak_start	Peak_end	annotation
AT3G20460	Chr3	7136300	7136311	Exon (AT3G20460.1/AT3G20460, exon 4 of 17)
AT3G20460	Chr3	7136537	7136542	Exon (AT3G20460.1/AT3G20460, exon 5 of 17)
AT3G20480	Chr3	7152523	7152535	Exon (AT3G20480.2/AT3G20480, exon 4 of 7)
AT3G20510	Chr3	7162272	7162285	3' UTR
AT3G20540	Chr3	7168452	7168466	Promoter
AT3G20630	Chr3	7204161	7204172	Exon (AT3G20630.1/AT3G20630, exon 16 of 20)
AT3G20630	Chr3	7206368	7206380	Intron (AT3G20630.1/AT3G20630, intron 5 of 19)
AT3G20670	Chr3	7229621	7229659	Promoter
AT3G20680	Chr3	7230936	7230964	Promoter
AT3G04015	Chr3	7248240	7248258	Promoter
AT3G20770	Chr3	7261886	7261899	Exon (AT3G20770.1/AT3G20770, exon 2 of 2)
AT3G20790	Chr3	7271047	7271061	Exon (AT3G20790.1/AT3G20790, exon 12 of 12)
AT3G20820	Chr3	7280989	7281023	Promoter
AT3G20820	Chr3	7281272	7281283	Promoter
AT3G20850	Chr3	7304230	7304245	Promoter
AT3G20910	Chr3	7326918	7326933	Exon (AT3G20910.1/AT3G20910, exon 2 of 6)
AT3G20940	Chr3	7339859	7339876	Promoter
AT3G21055	Chr3	7376764	7376783	Promoter
AT3G21055	Chr3	7376823	7376880	Promoter
AT3G21055	Chr3	7376956	7377047	Promoter
AT3G21130	Chr3	7409234	7409250	Exon (AT3G21130.1/AT3G21130, exon 1 of 1)
AT3G21200	Chr3	7437093	7437098	Exon (AT3G21200.1/AT3G21200, exon 3 of 5)
AT3G21200	Chr3	7437635	7437655	Exon (AT3G21200.1/AT3G21200, exon 5 of 5)
AT3G21240	Chr3	7454752	7454778	3' UTR
AT3G21240	Chr3	7456914	7456919	Promoter
AT3G21250	Chr3	7458563	7458576	Exon (AT3G21250.1/AT3G21250, exon 9 of 12)
AT3G04095	Chr3	7470085	7470096	Promoter
AT3G21300	Chr3	7496136	7496148	Promoter
AT3G21390	Chr3	7532213	7532225	Intron (AT3G21390.1/AT3G21390, intron 2 of 7)
AT3G21475	Chr3	7567394	7567412	Promoter
AT3G21510	Chr3	7579249	7579253	Exon (AT3G21510.1/AT3G21510, exon 2 of 6)
AT3G21550	Chr3	7591997	7592008	Promoter
AT3G21690	Chr3	7641508	7641525	Exon (AT3G21690.1/AT3G21690, exon 5 of 7)
AT3G21755	Chr3	7668058	7668071	Exon (AT3G21760.1/AT3G21760, exon 1 of 1)
AT3G21770	Chr3	7674246	7674256	Exon (AT3G21770.1/AT3G21770, exon 4 of 4)
AT3G21790	Chr3	7677040	7677053	Exon (AT3G21790.1/AT3G21790, exon 1 of 1)
AT3G21805	Chr3	7682387	7682408	Promoter
AT3G21810	Chr3	7686307	7686317	Exon (AT3G21810.1/AT3G21810, exon 3 of 12)
AT3G21810	Chr3	7686441	7686444	Exon (AT3G21810.1/AT3G21810, exon 4 of 12)
AT3G21865	Chr3	7703024	7703036	Promoter
AT3G22104	Chr3	7791427	7791439	Exon (AT3G22104.1/AT3G22104, exon 2 of 3)
AT3G22110	Chr3	7793140	7793192	Exon (AT3G22110.1/AT3G22110, exon 2 of 2)
AT3G22110	Chr3	7793482	7793490	Exon (AT3G22110.1/AT3G22110, exon 2 of 2)
AT3G22120	Chr3	7795589	7795604	Exon (AT3G22121.1/AT3G22121, exon 1 of 1)
AT3G22120	Chr3	7795646	7795648	Exon (AT3G22121.1/AT3G22121, exon 1 of 1)
AT3G22120	Chr3	7795778	7795919	Exon (AT3G22121.1/AT3G22121, exon 1 of 1)
AT3G22120	Chr3	7796027	7796071	Promoter
AT3G22160	Chr3	7818623	7818639	Promoter
AT3G22170	Chr3	7822094	7822105	3' UTR
AT3G22200	Chr3	7836120	7836130	Exon (AT3G22200.2/AT3G22200, exon 4 of 19)
AT3G22200	Chr3	7836524	7836524	Exon (AT3G22200.2/AT3G22200, exon 6 of 19)
AT3G22230	Chr3	7844303	7844414	Promoter
AT3G22240	Chr3	7863784	7863813	3' UTR
AT3G22310	Chr3	7889542	7889561	Exon (AT3G22310.1/AT3G22310, exon 7 of 7)
AT3G22320	Chr3	7892072	7892085	Promoter
AT3G22330	Chr3	7893476	7893499	Exon (AT3G22330.1/AT3G22330, exon 3 of 7)
AT3G22380	Chr3	7917720	7917733	Exon (AT3G22380.2/AT3G22380, exon 12 of 13)
AT3G22400	Chr3	7928895	7928909	Exon (AT3G22400.1/AT3G22400, exon 4 of 9)
AT3G22620	Chr3	8008933	8008937	Promoter
AT3G22620	Chr3	8009042	8009042	Exon (AT3G22620.1/AT3G22620, exon 2 of 3)
AT3G22660	Chr3	8016857	8016871	Exon (AT3G22660.1/AT3G22660, exon 2 of 2)
AT3G22760	Chr3	8046188	8046203	Intron (AT3G22760.2/AT3G22760, intron 5 of 9)
AT3G22790	Chr3	8053270	8053287	Exon (AT3G22790.1/AT3G22790, exon 3 of 3)
AT3G22830	Chr3	8080082	8080095	Exon (AT3G22830.1/AT3G22830, exon 2 of 2)
AT3G22840	Chr3	8084643	8084670	Exon (AT3G22840.1/AT3G22840, exon 3 of 3)
AT3G22840	Chr3	8085208	8085216	Promoter
AT3G22840	Chr3	8085302	8085304	Promoter
AT3G22850	Chr3	8089122	8089134	Promoter
AT3G22850	Chr3	8089222	8089264	Promoter
AT3G22890	Chr3	8112934	8112961	Promoter
AT3G22890	Chr3	8113869	8113884	Exon (AT3G22890.1/AT3G22890, exon 2 of 5)
AT3G22890	Chr3	8114127	8114159	Exon (AT3G22890.1/AT3G22890, exon 3 of 5)
AT3G22890	Chr3	8114504	8114515	Exon (AT3G22890.1/AT3G22890, exon 4 of 5)
AT3G22890	Chr3	8114597	8114622	Exon (AT3G22890.1/AT3G22890, exon 5 of 5)
AT3G22950	Chr3	8137471	8137475	Exon (AT3G22950.2/AT3G22950, exon 3 of 4)
AT3G22960	Chr3	8139464	8139506	Promoter
AT3G22960	Chr3	8139879	8139888	Exon (AT3G22960.1/AT3G22960, exon 1 of 6)
AT3G22990	Chr3	8164677	8164690	Exon (AT3G22990.1/AT3G22990, exon 3 of 8)
AT3G23030	Chr3	8181245	8181247	Exon (AT3G23030.2/AT3G23030, exon 2 of 2)
AT3G04375	Chr3	8184927	8184940	Promoter
AT3G23050	Chr3	8194808	8194847	Promoter
AT3G23050	Chr3	8196175	8196205	3' UTR
AT3G23050	Chr3	8196570	8196582	3' UTR
AT3G23050	Chr3	8196677	8196681	3' UTR
AT3G23070	Chr3	8206281	8206291	Exon (AT3G23070.1/AT3G23070, exon 6 of 9)
AT3G23100	Chr3	8222469	8222480	Exon (AT3G23110.1/AT3G23110, exon 1 of 1)
AT3G23170	Chr3	8268485	8268534	Promoter
AT3G23280	Chr3	8323440	8323448	Exon (AT3G23280.1/AT3G23280, exon 9 of 10)
AT3G23280	Chr3	8323543	8323547	Exon (AT3G23280.1/AT3G23280, exon 10 of 10)
AT3G23380	Chr3	8374460	8374474	Exon (AT3G23380.1/AT3G23380, exon 5 of 5)
AT3G23390	Chr3	8375811	8375824	Promoter
AT3G23390	Chr3	8376005	8376011	Exon (AT3G23390.1/AT3G23390, exon 3 of 4)
AT3G23390	Chr3	8376076	8376080	Exon (AT3G23390.1/AT3G23390, exon 3 of 4)
AT3G23390	Chr3	8376166	8376199	Exon (AT3G23390.1/AT3G23390, exon 4 of 4)
AT3G23400	Chr3	8377014	8377041	3' UTR
AT3G23400	Chr3	8378120	8378204	Promoter
AT3G23450	Chr3	8410542	8410559	Promoter
AT3G23450	Chr3	8411019	8411040	Exon (AT3G23450.1/AT3G23450, exon 1 of 1)
AT3G23450	Chr3	8411564	8411584	Exon (AT3G23450.1/AT3G23450, exon 1 of 1)
AT3G23510	Chr3	8429950	8429977	Exon (AT3G23510.1/AT3G23510, exon 6 of 23)
AT3G23510	Chr3	8430056	8430068	Exon (AT3G23510.1/AT3G23510, exon 7 of 23)
AT3G23510	Chr3	8431508	8431510	Exon (AT3G23510.1/AT3G23510, exon 14 of 23)
AT3G23530	Chr3	8439739	8439742	Exon (AT3G23530.1/AT3G23530, exon 8 of 23)
AT3G23530	Chr3	8440901	8440913	Exon (AT3G23530.1/AT3G23530, exon 14 of 23)
AT3G23540	Chr3	8445365	8445376	5' UTR
AT3G23570	Chr3	8458146	8458160	Exon (AT3G23570.1/AT3G23570, exon 7 of 7)
AT3G23570	Chr3	8459633	8459646	5' UTR
AT3G23600	Chr3	8474579	8474600	Exon (AT3G23600.1/AT3G23600, exon 3 of 7)
AT3G23600	Chr3	8474888	8474896	Exon (AT3G23600.1/AT3G23600, exon 4 of 7)
AT3G23620	Chr3	8480917	8480958	Exon (AT3G23620.1/AT3G23620, exon 3 of 6)
AT3G23660	Chr3	8515187	8515211	Exon (AT3G23660.1/AT3G23660, exon 7 of 12)
AT3G23670	Chr3	8519301	8519314	Promoter
AT3G23730	Chr3	8550256	8550287	Promoter
AT3G23780	Chr3	8574135	8574145	5' UTR
AT3G23805	Chr3	8586517	8586557	Promoter
AT3G23810	Chr3	8588174	8588204	Exon (AT3G23810.1/AT3G23810, exon 2 of 2)
AT3G23810	Chr3	8588309	8588333	Exon (AT3G23810.1/AT3G23810, exon 2 of 2)
AT3G23810	Chr3	8589143	8589154	Exon (AT3G23810.1/AT3G23810, exon 1 of 2)
AT3G23810	Chr3	8589523	8589595	Promoter
AT3G23820	Chr3	8603770	8603846	Exon (AT3G23820.1/AT3G23820, exon 1 of 1)
AT3G23820	Chr3	8603896	8603909	Exon (AT3G23820.1/AT3G23820, exon 1 of 1)
AT3G23830	Chr3	8607451	8607467	Exon (AT3G23830.1/AT3G23830, exon 3 of 5)
AT3G23830	Chr3	8607557	8607571	Exon (AT3G23830.1/AT3G23830, exon 2 of 5)
AT3G23860	Chr3	8617093	8617105	Exon (AT3G23860.1/AT3G23860, exon 1 of 1)
AT3G23890	Chr3	8628362	8628365	Exon (AT3G23890.1/AT3G23890, exon 11 of 20)
AT3G23890	Chr3	8628440	8628447	Exon (AT3G23890.1/AT3G23890, exon 12 of 20)
AT3G23900	Chr3	8634014	8634024	Intron (AT3G23900.1/AT3G23900, intron 3 of 7)
AT3G23900	Chr3	8635213	8635229	Intron (AT3G23900.1/AT3G23900, intron 1 of 7)
AT3G23940	Chr3	8648804	8648909	Promoter
AT3G23940	Chr3	8650460	8650464	Exon (AT3G23940.1/AT3G23940, exon 6 of 14)
AT3G23990	Chr3	8671095	8671106	Exon (AT3G23990.1/AT3G23990, exon 10 of 16)
AT3G23990	Chr3	8671668	8671676	Exon (AT3G23990.1/AT3G23990, exon 13 of 16)
AT3G23990	Chr3	8671801	8671814	Exon (AT3G23990.1/AT3G23990, exon 14 of 16)
AT3G04615	Chr3	8679044	8679058	Promoter
AT3G24170	Chr3	8729773	8729813	Exon (AT3G24170.1/AT3G24170, exon 17 of 17)
AT3G24180	Chr3	8741576	8741592	5' UTR
AT3G24290	Chr3	8802156	8802171	Exon (AT3G24290.1/AT3G24290, exon 1 of 1)
AT3G24440	Chr3	8878337	8878355	5' UTR
AT3G24480	Chr3	8901299	8901408	Exon (AT3G24480.1/AT3G24480, exon 1 of 1)
AT3G24480	Chr3	8901709	8901738	Exon (AT3G24480.1/AT3G24480, exon 1 of 1)
AT3G24503	Chr3	8919768	8919795	Exon (AT3G24503.1/AT3G24503, exon 9 of 9)
AT3G24503	Chr3	8920575	8920600	Exon (AT3G24503.1/AT3G24503, exon 6 of 9)
AT3G24503	Chr3	8921561	8921575	Exon (AT3G24503.1/AT3G24503, exon 3 of 9)
AT3G24550	Chr3	8960599	8960613	Exon (AT3G24550.1/AT3G24550, exon 1 of 8)
AT3G24550	Chr3	8961347	8961366	Exon (AT3G24550.1/AT3G24550, exon 2 of 8)
AT3G24715	Chr3	9029137	9029150	Intron (AT3G24715.1/AT3G24715, intron 7 of 10)
AT3G24830	Chr3	9064766	9064801	Promoter
AT3G24830	Chr3	9064840	9064883	Promoter
AT3G24830	Chr3	9065164	9065195	Exon (AT3G24830.1/AT3G24830, exon 2 of 4)
AT3G25100	Chr3	9144808	9144829	Exon (AT3G25100.1/AT3G25100, exon 1 of 1)
AT3G25180	Chr3	9168779	9168791	Exon (AT3G25180.1/AT3G25180, exon 1 of 3)
AT3G25220	Chr3	9182916	9182922	Promoter
AT3G25220	Chr3	9183407	9183435	Exon (AT3G25220.1/AT3G25220, exon 3 of 6)
AT3G25230	Chr3	9189004	9189019	Exon (AT3G25230.1/AT3G25230, exon 3 of 13)
AT3G25230	Chr3	9190436	9190449	Exon (AT3G25230.1/AT3G25230, exon 10 of 13)
AT3G25420	Chr3	9219247	9219262	Exon (AT3G25420.1/AT3G25420, exon 7 of 13)
AT3G04905	Chr3	9227149	9227161	Promoter
AT3G25470	Chr3	9233094	9233127	Promoter
AT3G25470	Chr3	9233387	9233392	Exon (AT3G25470.1/AT3G25470, exon 2 of 9)
AT3G25480	Chr3	9235920	9235935	Intron (AT3G25480.1/AT3G25480, intron 1 of 3)
AT3G25520	Chr3	9269934	9269948	Exon (AT3G25520.1/AT3G25520, exon 6 of 7)
AT3G25520	Chr3	9270023	9270070	Exon (AT3G25520.1/AT3G25520, exon 6 of 7)
AT3G25520	Chr3	9270398	9270460	Exon (AT3G25520.1/AT3G25520, exon 4 of 7)
AT3G25520	Chr3	9270882	9270909	5' UTR
AT3G25530	Chr3	9271983	9271984	3' UTR
AT3G25530	Chr3	9272262	9272280	3' UTR
AT3G25530	Chr3	9273043	9273073	Exon (AT3G25530.1/AT3G25530, exon 3 of 8)
AT3G25610	Chr3	9310736	9310745	Exon (AT3G25610.1/AT3G25610, exon 6 of 10)
AT3G25620	Chr3	9319609	9319622	5' UTR
AT3G25715	Chr3	9372374	9372389	Promoter
AT3G25760	Chr3	9404681	9404720	Exon (AT3G25760.1/AT3G25760, exon 2 of 2)
AT3G25770	Chr3	9407102	9407114	Promoter
AT3G25770	Chr3	9407134	9407160	Promoter
AT3G25770	Chr3	9407168	9407199	Promoter
AT3G25770	Chr3	9407403	9407448	Exon (AT3G25770.1/AT3G25770, exon 2 of 2)
AT3G25770	Chr3	9407485	9407521	Exon (AT3G25770.1/AT3G25770, exon 2 of 2)
AT3G25770	Chr3	9407678	9407711	Exon (AT3G25770.1/AT3G25770, exon 2 of 2)
AT3G25780	Chr3	9409985	9410024	Exon (AT3G25780.1/AT3G25780, exon 2 of 2)
AT3G25780	Chr3	9410238	9410279	Exon (AT3G25780.1/AT3G25780, exon 2 of 2)
AT3G25800	Chr3	9424315	9424332	Exon (AT3G25800.1/AT3G25800, exon 6 of 12)
AT3G25920	Chr3	9491378	9491395	Exon (AT3G25920.1/AT3G25920, exon 4 of 4)
AT3G25920	Chr3	9491463	9491468	Exon (AT3G25920.1/AT3G25920, exon 4 of 4)
AT3G25920	Chr3	9492094	9492144	Exon (AT3G25920.1/AT3G25920, exon 2 of 4)
AT3G25920	Chr3	9492188	9492235	Promoter
AT3G25960	Chr3	9499111	9499126	Exon (AT3G25960.1/AT3G25960, exon 1 of 1)
AT3G26010	Chr3	9512653	9512665	Exon (AT3G26010.1/AT3G26010, exon 1 of 1)
AT3G26060	Chr3	9524840	9524889	Promoter
AT3G26060	Chr3	9524921	9524983	Promoter
AT3G26060	Chr3	9525986	9526028	Exon (AT3G26060.1/AT3G26060, exon 4 of 4)
AT3G26060	Chr3	9526051	9526090	Exon (AT3G26060.1/AT3G26060, exon 4 of 4)
AT3G26120	Chr3	9547421	9547437	Exon (AT3G26120.1/AT3G26120, exon 2 of 6)
AT3G04975	Chr3	9550721	9550755	Promoter
AT3G04975	Chr3	9550964	9551005	Promoter
AT3G26180	Chr3	9578520	9578529	Exon (AT3G26180.1/AT3G26180, exon 2 of 2)
AT3G26210	Chr3	9594527	9594538	Exon (AT3G26210.1/AT3G26210, exon 1 of 2)
AT3G26210	Chr3	9594640	9594653	Exon (AT3G26210.1/AT3G26210, exon 1 of 2)
AT3G26230	Chr3	9599763	9599776	Promoter
AT3G26395	Chr3	9666163	9666176	Exon (AT3G26395.1/AT3G26395, exon 2 of 2)
AT3G26400	Chr3	9667644	9667656	Exon (AT3G26400.1/AT3G26400, exon 1 of 3)
AT3G26420	Chr3	9672582	9672596	5' UTR
AT3G26420	Chr3	9672996	9673009	5' UTR
AT3G26440	Chr3	9681668	9681712	3' UTR
AT3G26440	Chr3	9681751	9681767	3' UTR
AT3G26440	Chr3	9681824	9681861	3' UTR
AT3G26440	Chr3	9683110	9683165	3' UTR
AT3G26440	Chr3	9683229	9683279	3' UTR
AT3G26460	Chr3	9684113	9684122	Exon (AT3G26460.1/AT3G26460, exon 2 of 2)
AT3G26460	Chr3	9684127	9684170	Promoter
AT3G26510	Chr3	9711885	9711903	3' UTR
AT3G26510	Chr3	9711978	9712031	Exon (AT3G26512.1/AT3G26512, exon 3 of 3)
AT3G26510	Chr3	9712570	9712589	5' UTR
AT3G26520	Chr3	9722816	9722857	Exon (AT3G26520.1/AT3G26520, exon 2 of 2)
AT3G26520	Chr3	9723045	9723081	Exon (AT3G26520.1/AT3G26520, exon 2 of 2)
AT3G26520	Chr3	9723135	9723143	Exon (AT3G26520.1/AT3G26520, exon 2 of 2)
AT3G26520	Chr3	9723318	9723492	Promoter
AT3G26520	Chr3	9723538	9723604	Promoter
AT3G26560	Chr3	9752277	9752290	Exon (AT3G26560.1/AT3G26560, exon 1 of 2)
AT3G26570	Chr3	9756511	9756538	Exon (AT3G26570.1/AT3G26570, exon 2 of 4)
AT3G26570	Chr3	9756624	9756671	Exon (AT3G26570.1/AT3G26570, exon 2 of 4)
AT3G26580	Chr3	9760289	9760306	Exon (AT3G26580.1/AT3G26580, exon 4 of 4)
AT3G26610	Chr3	9777236	9777251	Promoter
AT3G26650	Chr3	9795814	9795835	Exon (AT3G26650.1/AT3G26650, exon 3 of 5)
AT3G26650	Chr3	9795902	9795930	Exon (AT3G26650.1/AT3G26650, exon 3 of 5)
AT3G26650	Chr3	9796016	9796073	Exon (AT3G26650.1/AT3G26650, exon 4 of 5)
AT3G26650	Chr3	9796259	9796259	Exon (AT3G26650.1/AT3G26650, exon 4 of 5)
AT3G26650	Chr3	9796350	9796356	Exon (AT3G26650.1/AT3G26650, exon 5 of 5)
AT3G26650	Chr3	9796505	9796559	Exon (AT3G26650.1/AT3G26650, exon 5 of 5)
AT3G26650	Chr3	9796775	9796814	Exon (AT3G26650.1/AT3G26650, exon 5 of 5)
AT3G26720	Chr3	9816736	9816754	Promoter
AT3G26720	Chr3	9823166	9823176	3' UTR
AT3G26730	Chr3	9823886	9823927	Promoter
AT3G26730	Chr3	9824164	9824179	Exon (AT3G26730.1/AT3G26730, exon 2 of 9)
AT3G26730	Chr3	9827200	9827214	3' UTR
AT3G26740	Chr3	9827924	9827988	Promoter
AT3G26740	Chr3	9828208	9828283	Exon (AT3G26740.1/AT3G26740, exon 2 of 3)
AT3G26740	Chr3	9828392	9828456	Exon (AT3G26740.1/AT3G26740, exon 3 of 3)
AT3G26744	Chr3	9833125	9833126	3' UTR
AT3G26747	Chr3	9839220	9839239	Promoter
AT3G26780	Chr3	9849819	9849832	Exon (AT3G26780.1/AT3G26780, exon 2 of 2)
AT3G26810	Chr3	9867783	9867789	5' UTR
AT3G26819	Chr3	9878644	9878655	Promoter
AT3G26840	Chr3	9892865	9892879	Promoter
AT3G27060	Chr3	9980397	9980434	Exon (AT3G27060.1/AT3G27060, exon 2 of 2)
AT3G27060	Chr3	9980723	9980765	Exon (AT3G27060.1/AT3G27060, exon 1 of 2)
AT3G27060	Chr3	9980804	9980845	Exon (AT3G27060.1/AT3G27060, exon 1 of 2)
AT3G27090	Chr3	9990034	9990076	Exon (AT3G27090.1/AT3G27090, exon 2 of 6)
AT3G27090	Chr3	9990723	9990734	Exon (AT3G27090.1/AT3G27090, exon 3 of 6)
AT3G27090	Chr3	9991363	9991364	Exon (AT3G27090.1/AT3G27090, exon 6 of 6)
AT3G27100	Chr3	9995556	9995560	Exon (AT3G27100.1/AT3G27100, exon 3 of 5)
AT3G27140	Chr3	10007239	10007252	Exon (AT3G27140.1/AT3G27140, exon 4 of 5)
AT3G27160	Chr3	10017520	10017553	5' UTR
AT3G27160	Chr3	10017561	10017636	Promoter
AT3G27160	Chr3	10017719	10017786	Promoter
AT3G27160	Chr3	10017835	10017891	Exon (AT3G27160.1/AT3G27160, exon 1 of 2)
AT3G27160	Chr3	10018737	10018775	Exon (AT3G27160.1/AT3G27160, exon 2 of 2)
AT3G27220	Chr3	10053507	10053507	Promoter
AT3G27240	Chr3	10056565	10056592	Exon (AT3G27240.1/AT3G27240, exon 7 of 8)
AT3G27280	Chr3	10077114	10077132	Promoter
AT3G27280	Chr3	10077828	10077853	Exon (AT3G27280.1/AT3G27280, exon 2 of 3)
AT3G27310	Chr3	10087459	10087472	Exon (AT3G27310.1/AT3G27310, exon 7 of 7)
AT3G27380	Chr3	10132353	10132369	Exon (AT3G27380.2/AT3G27380, exon 1 of 2)
AT3G27380	Chr3	10132485	10132500	Promoter
AT3G27430	Chr3	10154014	10154051	Exon (AT3G27430.2/AT3G27430, exon 5 of 9)
AT3G27430	Chr3	10154258	10154268	Exon (AT3G27430.2/AT3G27430, exon 6 of 9)
AT3G27430	Chr3	10154348	10154357	Exon (AT3G27430.2/AT3G27430, exon 7 of 9)
AT3G27430	Chr3	10154979	10155002	Exon (AT3G27430.2/AT3G27430, exon 9 of 9)
AT3G27530	Chr3	10196873	10196898	Exon (AT3G27530.1/AT3G27530, exon 13 of 20)
AT3G27530	Chr3	10198259	10198271	Exon (AT3G27530.1/AT3G27530, exon 6 of 20)
AT3G27570	Chr3	10215360	10215389	Exon (AT3G27570.1/AT3G27570, exon 3 of 5)
AT3G27580	Chr3	10218965	10218978	Exon (AT3G27580.1/AT3G27580, exon 1 of 2)
AT3G27690	Chr3	10256269	10256299	Promoter
AT3G27690	Chr3	10256552	10256591	Exon (AT3G27690.2/AT3G27690, exon 2 of 2)
AT3G27690	Chr3	10256654	10256679	Exon (AT3G27690.2/AT3G27690, exon 2 of 2)
AT3G27690	Chr3	10256705	10256717	Exon (AT3G27690.2/AT3G27690, exon 2 of 2)
AT3G27690	Chr3	10256727	10256734	Exon (AT3G27690.2/AT3G27690, exon 2 of 2)
AT3G27690	Chr3	10256895	10256913	3' UTR
AT3G27730	Chr3	10275702	10275714	Intron (AT3G27730.2/AT3G27730, intron 21 of 28)
AT3G27740	Chr3	10282938	10282944	Exon (AT3G27740.1/AT3G27740, exon 5 of 10)
AT3G27740	Chr3	10283022	10283027	Exon (AT3G27740.1/AT3G27740, exon 4 of 10)
AT3G27740	Chr3	10283033	10283039	Exon (AT3G27740.1/AT3G27740, exon 4 of 10)
AT3G27740	Chr3	10283662	10283671	Promoter
AT3G27825	Chr3	10318299	10318333	Promoter
AT3G27830	Chr3	10318589	10318611	Promoter
AT3G27830	Chr3	10318636	10318673	Promoter
AT3G27830	Chr3	10318739	10318774	Promoter
AT3G27830	Chr3	10318818	10318935	Promoter
AT3G27830	Chr3	10319034	10319056	Exon (AT3G27830.1/AT3G27830, exon 1 of 1)
AT3G27845	Chr3	10324676	10324710	Promoter
AT3G27850	Chr3	10325076	10325081	Promoter
AT3G27850	Chr3	10325436	10325439	Exon (AT3G27850.1/AT3G27850, exon 1 of 1)
AT3G27884	Chr3	10347136	10347148	Exon (AT3G27884.2/AT3G27884, exon 2 of 2)
AT3G27910	Chr3	10357445	10357461	Exon (AT3G27910.1/AT3G27910, exon 1 of 1)
AT3G27925	Chr3	10365712	10365729	Intron (AT3G27925.2/AT3G27925, intron 8 of 8)
AT3G28060	Chr3	10446270	10446282	Promoter
AT3G28300	Chr3	10566831	10566838	Exon (AT3G28300.1/AT3G28300, exon 2 of 2)
AT3G28300	Chr3	10567178	10567219	Exon (AT3G28300.1/AT3G28300, exon 2 of 2)
AT3G28390	Chr3	10633766	10633780	Promoter
AT3G28430	Chr3	10657683	10657696	Exon (AT3G28430.1/AT3G28430, exon 21 of 21)
AT3G28550	Chr3	10701260	10701273	Exon (AT3G28550.2/AT3G28550, exon 3 of 3)
AT3G28550	Chr3	10701317	10701350	Exon (AT3G28550.2/AT3G28550, exon 3 of 3)
AT3G28550	Chr3	10701410	10701456	Exon (AT3G28550.2/AT3G28550, exon 3 of 3)
AT3G28550	Chr3	10701775	10701783	Exon (AT3G28550.1/AT3G28550, exon 1 of 1)
AT3G28550	Chr3	10701876	10701900	Exon (AT3G28550.1/AT3G28550, exon 1 of 1)
AT3G28550	Chr3	10702133	10702171	Exon (AT3G28550.1/AT3G28550, exon 1 of 1)
AT3G28550	Chr3	10702213	10702249	Exon (AT3G28550.1/AT3G28550, exon 1 of 1)
AT3G28550	Chr3	10702252	10702260	Exon (AT3G28550.1/AT3G28550, exon 1 of 1)
AT3G28550	Chr3	10702281	10702339	Exon (AT3G28550.2/AT3G28550, exon 2 of 3)
AT3G28550	Chr3	10702341	10702399	Exon (AT3G28550.2/AT3G28550, exon 2 of 3)
AT3G28550	Chr3	10702515	10702528	Exon (AT3G28550.2/AT3G28550, exon 2 of 3)
AT3G28550	Chr3	10702583	10702605	Exon (AT3G28550.2/AT3G28550, exon 2 of 3)
AT3G28550	Chr3	10702642	10702658	Exon (AT3G28550.2/AT3G28550, exon 2 of 3)
AT3G28550	Chr3	10702742	10702788	Exon (AT3G28550.2/AT3G28550, exon 2 of 3)
AT3G28550	Chr3	10702791	10702810	Exon (AT3G28550.2/AT3G28550, exon 2 of 3)
AT3G28550	Chr3	10702859	10702898	Exon (AT3G28550.2/AT3G28550, exon 2 of 3)
AT3G28550	Chr3	10702985	10703002	Exon (AT3G28550.2/AT3G28550, exon 2 of 3)
AT3G28550	Chr3	10703072	10703083	Exon (AT3G28550.2/AT3G28550, exon 2 of 3)
AT3G28550	Chr3	10703109	10703200	Exon (AT3G28550.1/AT3G28550, exon 1 of 1)
AT3G28550	Chr3	10703209	10703217	Exon (AT3G28550.1/AT3G28550, exon 1 of 1)
AT3G28550	Chr3	10703233	10703275	Exon (AT3G28550.1/AT3G28550, exon 1 of 1)
AT3G28550	Chr3	10703283	10703301	Exon (AT3G28550.1/AT3G28550, exon 1 of 1)
AT3G28550	Chr3	10703310	10703318	Exon (AT3G28550.2/AT3G28550, exon 1 of 3)
AT3G28580	Chr3	10716290	10716303	Exon (AT3G28580.1/AT3G28580, exon 1 of 1)
AT3G28710	Chr3	10773490	10773497	Exon (AT3G28710.1/AT3G28710, exon 9 of 10)
AT3G28710	Chr3	10775098	10775110	Exon (AT3G28710.1/AT3G28710, exon 2 of 10)
AT3G28715	Chr3	10778149	10778175	Promoter
AT3G28715	Chr3	10778542	10778566	Exon (AT3G28715.2/AT3G28715, exon 2 of 10)
AT3G28720	Chr3	10782815	10782829	Exon (AT3G28720.2/AT3G28720, exon 1 of 1)
AT3G28810	Chr3	10822387	10822399	3' UTR
AT3G28860	Chr3	10873165	10873181	Exon (AT3G28860.1/AT3G28860, exon 8 of 10)
AT3G28860	Chr3	10877337	10877352	5' UTR
AT3G28900	Chr3	10902946	10902958	Exon (AT3G28900.1/AT3G28900, exon 4 of 4)
AT3G28900	Chr3	10903037	10903053	Exon (AT3G28900.1/AT3G28900, exon 3 of 4)
AT3G28900	Chr3	10904339	10904394	Promoter
AT3G28940	Chr3	10969068	10969081	Exon (AT3G28940.1/AT3G28940, exon 2 of 5)
AT3G28940	Chr3	10969187	10969205	Exon (AT3G28940.1/AT3G28940, exon 1 of 5)
AT3G28950	Chr3	10976734	10976738	Exon (AT3G28950.1/AT3G28950, exon 4 of 5)
AT3G28960	Chr3	10985040	10985056	Exon (AT3G28960.3/AT3G28960, exon 2 of 3)
AT3G05655	Chr3	11035565	11035603	Promoter
